125,0
120,0
114,0
120,0
138,0
141,0
134,0
129,0
126,0
124,0
119,0
121,0
120,0
117,0
171,0
288,0
299,0
256,0
197,0
111,0
95,0
105,0
142,0
98,0
89,0
92,0
110,0
140,0
229,0
237,0
156,0
116,0
116,0
118,0
106,0
80,0
97,0
103,0
131,0
81,0
92,0
136,0
111,0
107,0
102,0
91,0
107,0
123,0
156,0
99,0
110,0
92,0
167,0
322,0
283,0
352,0
232,0
105,0
177,0
266,0
265,0
269,0
229,0
279,0
195,0
133,0
97,0
171,0
260,0
222,0
230,0
178,0
149,0
106,0
115,0
94,0
99,0
89,0
151,0
297,0
298,0
181,0
106,0
115,0
83,0
109,0
105,0
133,0
94,0
160,0
315,0
418,0
453,0
496,0
374,0
316,0
187,0
149,0
207,0
130,0
161,0
150,0
130,0
104,0
297,0
497,0
452,0
336,0
191,0
80,0
150,0
163,0
169,0
403,0
379,0
239,0
101,0
53,0
40,0
54,0
52,0
40,0
47,0
59,0
70,0
81,0
101,0
119,0
119,0
111,0
104,0
127,0
83,0
185,0
315,0
319,0
201,0
99,0
85,0
102,0
144,0
257,0
194,0
207,0
159,0
189,0
160,0
143,0
101,0
111,0
101,0
153,0
174,0
92,0
56,0
132,0
353,0
409,0
318,0
184,0
88,0
83,0
205,0
332,0
339,0
294,0
211,0
96,0
129,0
359,0
408,0
135,0
61,0
37,0
45,0
44,0
107,0
240,0
221,0
145,0
108,0
136,0
180,0
175,0
110,0
75,0
65,0
81,0
86,0
113,0
159,0
179,0
252,0
192,0
148,0
130,0
100,0
97,0
72,0
47,0
50,0
116,0
197,0
124,0
107,0
172,0
75,0
91,0
92,0
82,0
68,0
86,0
102,0
441,0
707,0
749,0
794,0
559,0
319,0
245,0
194,0
111,0
213,0
340,0
433,0
375,0
341,0
338,0
350,0
342,0
241,0
132,0
112,0
113,0
108,0
93,0
295,0
397,0
427,0
490,0
402,0
115,0
169,0
284,0
330,0
276,0
225,0
222,0
77,0
59,0
44,0
49,0
104,0
94,0
61,0
127,0
263,0
